archaeologist,field_uri,field_label
http://www.wikidata.org/entity/Q105942540,http://www.wikidata.org/entity/Q190992,Iberians
http://www.wikidata.org/entity/Q1059594,http://www.wikidata.org/entity/Q15632632,epigrapher
http://www.wikidata.org/entity/Q1059594,http://www.wikidata.org/entity/Q3621491,archaeologist
http://www.wikidata.org/entity/Q105962279,http://www.wikidata.org/entity/Q9004143,"history of Cartagena, Spain"
http://www.wikidata.org/entity/Q106045208,http://www.wikidata.org/entity/Q1516975,maritime history
http://www.wikidata.org/entity/Q106045208,http://www.wikidata.org/entity/Q1561862,environmental history
http://www.wikidata.org/entity/Q106045208,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106045208,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q106045208,http://www.wikidata.org/entity/Q7937,climate
http://www.wikidata.org/entity/Q106045208,http://www.wikidata.org/entity/Q8008,Earth science
http://www.wikidata.org/entity/Q106065990,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q106065990,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106065990,http://www.wikidata.org/entity/Q959782,archaeological excavation
http://www.wikidata.org/entity/Q106080751,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106086494,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106128,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106138244,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q106155254,http://www.wikidata.org/entity/Q1418771,culturology
http://www.wikidata.org/entity/Q106155254,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106190843,http://www.wikidata.org/entity/Q11761,Bronze Age
http://www.wikidata.org/entity/Q106190843,http://www.wikidata.org/entity/Q1265179,maritime archaeology
http://www.wikidata.org/entity/Q106190843,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106190843,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q106190843,http://www.wikidata.org/entity/Q254217,collective memory
http://www.wikidata.org/entity/Q106190843,http://www.wikidata.org/entity/Q27231,East Asia
http://www.wikidata.org/entity/Q106190843,http://www.wikidata.org/entity/Q29520,China
http://www.wikidata.org/entity/Q106196590,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106196590,http://www.wikidata.org/entity/Q27172,biological anthropology
http://www.wikidata.org/entity/Q106196590,http://www.wikidata.org/entity/Q31151,population genetics
http://www.wikidata.org/entity/Q1062303,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106255291,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106288856,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q106288856,http://www.wikidata.org/entity/Q41493,ancient history
http://www.wikidata.org/entity/Q106288856,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q106314783,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q106314783,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q106317346,http://www.wikidata.org/entity/Q212919,palynology
http://www.wikidata.org/entity/Q106317346,http://www.wikidata.org/entity/Q2249329,forest ecology
http://www.wikidata.org/entity/Q106317346,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q1063371,http://www.wikidata.org/entity/Q179132,speleology
http://www.wikidata.org/entity/Q106351558,http://www.wikidata.org/entity/Q12544,Byzantine Empire
http://www.wikidata.org/entity/Q106351558,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106351558,http://www.wikidata.org/entity/Q2860612,Islamic archaeology
http://www.wikidata.org/entity/Q106358999,http://www.wikidata.org/entity/Q839006,urban archaeology
http://www.wikidata.org/entity/Q106370881,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106370881,http://www.wikidata.org/entity/Q7748,law
http://www.wikidata.org/entity/Q1063723,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106377117,http://www.wikidata.org/entity/Q7884112,Holy Week in Cartagena
http://www.wikidata.org/entity/Q1064164,http://www.wikidata.org/entity/Q184890,Latin-language literature
http://www.wikidata.org/entity/Q1064164,http://www.wikidata.org/entity/Q47154,Lucretius
http://www.wikidata.org/entity/Q106427401,http://www.wikidata.org/entity/Q154432,Biedermeier
http://www.wikidata.org/entity/Q106427401,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q106427401,http://www.wikidata.org/entity/Q59927146,exhibition curation
http://www.wikidata.org/entity/Q1064352,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1064352,http://www.wikidata.org/entity/Q6502154,exploration
http://www.wikidata.org/entity/Q1064466,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106447695,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106447695,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q106454195,http://www.wikidata.org/entity/Q132151,ethnography
http://www.wikidata.org/entity/Q106454195,http://www.wikidata.org/entity/Q21201,sociology
http://www.wikidata.org/entity/Q106454195,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q106454195,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106454195,http://www.wikidata.org/entity/Q36192,folklore
http://www.wikidata.org/entity/Q106454195,http://www.wikidata.org/entity/Q846742,history of religions
http://www.wikidata.org/entity/Q106464132,http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q106464132,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106476877,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q106476877,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106476877,http://www.wikidata.org/entity/Q959782,archaeological excavation
http://www.wikidata.org/entity/Q106492795,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106492795,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q106492825,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106528002,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106528002,http://www.wikidata.org/entity/Q27172,biological anthropology
http://www.wikidata.org/entity/Q106570114,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106576762,http://www.wikidata.org/entity/Q149813,history of Africa
http://www.wikidata.org/entity/Q106576762,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106576762,http://www.wikidata.org/entity/Q385967,African diaspora
http://www.wikidata.org/entity/Q106586089,http://www.wikidata.org/entity/Q637284,archaeological science
http://www.wikidata.org/entity/Q106599362,http://www.wikidata.org/entity/Q11634,art of sculpture
http://www.wikidata.org/entity/Q106599362,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106599362,http://www.wikidata.org/entity/Q47844,landscape architecture
http://www.wikidata.org/entity/Q106599362,http://www.wikidata.org/entity/Q486761,classical antiquity
http://www.wikidata.org/entity/Q106612675,http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q106612675,http://www.wikidata.org/entity/Q3354732,Roman art
http://www.wikidata.org/entity/Q106618690,http://www.wikidata.org/entity/Q120754777,Roman civilization
http://www.wikidata.org/entity/Q106618690,http://www.wikidata.org/entity/Q1747689,Ancient Rome
http://www.wikidata.org/entity/Q106618690,http://www.wikidata.org/entity/Q181260,epigraphy
http://www.wikidata.org/entity/Q106618690,http://www.wikidata.org/entity/Q2352767,Latin epigraphy
http://www.wikidata.org/entity/Q106618690,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q106618690,http://www.wikidata.org/entity/Q41493,ancient history
http://www.wikidata.org/entity/Q106626928,http://www.wikidata.org/entity/Q10855061,archaeological find
http://www.wikidata.org/entity/Q106626928,http://www.wikidata.org/entity/Q11202319,goldsmithing
http://www.wikidata.org/entity/Q106626928,http://www.wikidata.org/entity/Q12776671,classical arts and culture
http://www.wikidata.org/entity/Q106626928,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106635103,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q106643800,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q106643800,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106649477,http://www.wikidata.org/entity/Q11030,journalism
http://www.wikidata.org/entity/Q106649477,http://www.wikidata.org/entity/Q115160290,literary activity
http://www.wikidata.org/entity/Q106649477,http://www.wikidata.org/entity/Q1164267,travel book
http://www.wikidata.org/entity/Q106649477,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106649477,http://www.wikidata.org/entity/Q586060,creative writing
http://www.wikidata.org/entity/Q106649477,http://www.wikidata.org/entity/Q8242,literature
http://www.wikidata.org/entity/Q1066666,http://www.wikidata.org/entity/Q113209507,creative and professional writing
http://www.wikidata.org/entity/Q1066666,http://www.wikidata.org/entity/Q132151,ethnography
http://www.wikidata.org/entity/Q1066666,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1066666,http://www.wikidata.org/entity/Q235329,history of Christianity
http://www.wikidata.org/entity/Q1066666,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1066666,http://www.wikidata.org/entity/Q40634,philology
http://www.wikidata.org/entity/Q1066666,http://www.wikidata.org/entity/Q51647,Christian mission
http://www.wikidata.org/entity/Q106680367,http://www.wikidata.org/entity/Q11761,Bronze Age
http://www.wikidata.org/entity/Q106680367,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106680367,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q106703400,http://www.wikidata.org/entity/Q115161679,antiquities restoration
http://www.wikidata.org/entity/Q106703400,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106728052,http://www.wikidata.org/entity/Q12271,architecture
http://www.wikidata.org/entity/Q106728052,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q106728343,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106730,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q106730,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q106730,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q106730,http://www.wikidata.org/entity/Q959782,archaeological excavation
http://www.wikidata.org/entity/Q106766095,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106766095,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q106772821,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q106818934,http://www.wikidata.org/entity/Q10855061,archaeological find
http://www.wikidata.org/entity/Q106818934,http://www.wikidata.org/entity/Q113547774,archeological collection
http://www.wikidata.org/entity/Q106818934,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106818934,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q106849604,http://www.wikidata.org/entity/Q12874773,byzantine archaeology
http://www.wikidata.org/entity/Q106883,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q106908,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q106908,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1069362,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106942183,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106942183,http://www.wikidata.org/entity/Q637254,archaeometallurgy
http://www.wikidata.org/entity/Q106949049,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q106949049,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q106982006,http://www.wikidata.org/entity/Q166118,archives
http://www.wikidata.org/entity/Q106982006,http://www.wikidata.org/entity/Q179957,palaeography
http://www.wikidata.org/entity/Q106982006,http://www.wikidata.org/entity/Q1889,diplomacy
http://www.wikidata.org/entity/Q106982006,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q106982006,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q106982006,http://www.wikidata.org/entity/Q9323634,tourism industry
http://www.wikidata.org/entity/Q106983538,http://www.wikidata.org/entity/Q1069,geology
http://www.wikidata.org/entity/Q106983538,http://www.wikidata.org/entity/Q179509,hydrogeology
http://www.wikidata.org/entity/Q106983538,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q107026,http://www.wikidata.org/entity/Q12271,architecture
http://www.wikidata.org/entity/Q107026,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q107026,http://www.wikidata.org/entity/Q8180985,history of architecture
http://www.wikidata.org/entity/Q107044403,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q107044403,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q107044403,http://www.wikidata.org/entity/Q63386008,curating
http://www.wikidata.org/entity/Q107044403,http://www.wikidata.org/entity/Q7205,paleontology
http://www.wikidata.org/entity/Q107109204,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q107109204,http://www.wikidata.org/entity/Q648154,Byzantine studies
http://www.wikidata.org/entity/Q107112873,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q107169983,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q107169983,http://www.wikidata.org/entity/Q23498,archaeology
