person_uri,education_uri,education_label
http://www.wikidata.org/entity/Q4369655,http://www.wikidata.org/entity/Q1097810,Moldova State University
http://www.wikidata.org/entity/Q7454485,http://www.wikidata.org/entity/Q1097810,Moldova State University
http://www.wikidata.org/entity/Q58011550,http://www.wikidata.org/entity/Q1100801,Cleveland State University
http://www.wikidata.org/entity/Q45412793,http://www.wikidata.org/entity/Q1102843,József Attila Grammar School
http://www.wikidata.org/entity/Q126327800,http://www.wikidata.org/entity/Q1109084,Marc Bloch University
http://www.wikidata.org/entity/Q55627678,http://www.wikidata.org/entity/Q1109084,Marc Bloch University
http://www.wikidata.org/entity/Q55624144,http://www.wikidata.org/entity/Q1109084,Marc Bloch University
http://www.wikidata.org/entity/Q836784,http://www.wikidata.org/entity/Q1109084,Marc Bloch University
http://www.wikidata.org/entity/Q5512231,http://www.wikidata.org/entity/Q1109093,College of Wooster
http://www.wikidata.org/entity/Q94821393,http://www.wikidata.org/entity/Q1109093,College of Wooster
http://www.wikidata.org/entity/Q106986671,http://www.wikidata.org/entity/Q1110002,Collège Sainte-Barbe
http://www.wikidata.org/entity/Q104771879,http://www.wikidata.org/entity/Q1110002,Collège Sainte-Barbe
http://www.wikidata.org/entity/Q2623694,http://www.wikidata.org/entity/Q1110002,Collège Sainte-Barbe
http://www.wikidata.org/entity/Q17709250,http://www.wikidata.org/entity/Q1110002,Collège Sainte-Barbe
http://www.wikidata.org/entity/Q3099150,http://www.wikidata.org/entity/Q1110002,Collège Sainte-Barbe
http://www.wikidata.org/entity/Q3047990,http://www.wikidata.org/entity/Q1110002,Collège Sainte-Barbe
http://www.wikidata.org/entity/Q23751614,http://www.wikidata.org/entity/Q1111261,Colorado College
http://www.wikidata.org/entity/Q5666121,http://www.wikidata.org/entity/Q1111367,Colorado School of Mines
http://www.wikidata.org/entity/Q7914032,http://www.wikidata.org/entity/Q1111367,Colorado School of Mines
http://www.wikidata.org/entity/Q116783255,http://www.wikidata.org/entity/Q1111640,Colorado State University
http://www.wikidata.org/entity/Q7945837,http://www.wikidata.org/entity/Q1111640,Colorado State University
http://www.wikidata.org/entity/Q12349485,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q1292574,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q1035501,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q12345594,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q1160241,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q1466667,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q28358978,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q139670654,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q851324,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q790074,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q965850,http://www.wikidata.org/entity/Q1115639,Franz Joseph University
http://www.wikidata.org/entity/Q108924,http://www.wikidata.org/entity/Q11161114,Karlsruhe Research Center
http://www.wikidata.org/entity/Q95079022,http://www.wikidata.org/entity/Q1122171,Brno University of Technology
http://www.wikidata.org/entity/Q10310677,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q106045208,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q10391750,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q19003311,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q18590660,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q497681,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q3702118,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q9629434,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q769238,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q57443584,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q107133127,http://www.wikidata.org/entity/Q1123198,Nanzan University
http://www.wikidata.org/entity/Q21698487,http://www.wikidata.org/entity/Q112328212,Kyushu Imperial University
http://www.wikidata.org/entity/Q2540254,http://www.wikidata.org/entity/Q1124228,Royal College of Surgeons in Ireland
http://www.wikidata.org/entity/Q135443362,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q12409131,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q113807411,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q133421333,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q131587518,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q106772821,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q2613056,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q29652156,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q8064023,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q61711486,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q6813427,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q58165648,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q70487795,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University
http://www.wikidata.org/entity/Q28548492,http://www.wikidata.org/entity/Q1125340,Könyves Kálmán High School
http://www.wikidata.org/entity/Q28961195,http://www.wikidata.org/entity/Q1125340,Könyves Kálmán High School
http://www.wikidata.org/entity/Q55720117,http://www.wikidata.org/entity/Q11285362,Andover Theological Seminary
http://www.wikidata.org/entity/Q28549348,http://www.wikidata.org/entity/Q1129772,Leőwey Klára High School
http://www.wikidata.org/entity/Q103821533,http://www.wikidata.org/entity/Q1129925,Pontifical Catholic University of Chile
http://www.wikidata.org/entity/Q17493665,http://www.wikidata.org/entity/Q113107172,Garay János Gimnázium
http://www.wikidata.org/entity/Q28028886,http://www.wikidata.org/entity/Q1131088,Pontifical Catholic University of Paraná
http://www.wikidata.org/entity/Q12115416,http://www.wikidata.org/entity/Q1131169,Vasyl Stefanyk Carpathian National University
http://www.wikidata.org/entity/Q4074710,http://www.wikidata.org/entity/Q1131453,Pontifical Academy of Archaeology
http://www.wikidata.org/entity/Q1734958,http://www.wikidata.org/entity/Q1131826,Sofia Seminary
http://www.wikidata.org/entity/Q18197315,http://www.wikidata.org/entity/Q1132066,École Spéciale Militaire de Saint-Cyr
http://www.wikidata.org/entity/Q15729474,http://www.wikidata.org/entity/Q1132066,École Spéciale Militaire de Saint-Cyr
http://www.wikidata.org/entity/Q2839868,http://www.wikidata.org/entity/Q1132066,École Spéciale Militaire de Saint-Cyr
http://www.wikidata.org/entity/Q5526725,http://www.wikidata.org/entity/Q1132066,École Spéciale Militaire de Saint-Cyr
http://www.wikidata.org/entity/Q3304994,http://www.wikidata.org/entity/Q1132066,École Spéciale Militaire de Saint-Cyr
http://www.wikidata.org/entity/Q3588486,http://www.wikidata.org/entity/Q1132066,École Spéciale Militaire de Saint-Cyr
http://www.wikidata.org/entity/Q3167104,http://www.wikidata.org/entity/Q1132066,École Spéciale Militaire de Saint-Cyr
http://www.wikidata.org/entity/Q5929895,http://www.wikidata.org/entity/Q1132066,École Spéciale Militaire de Saint-Cyr
http://www.wikidata.org/entity/Q20850977,http://www.wikidata.org/entity/Q11351132,Lawrenceville School
http://www.wikidata.org/entity/Q107113046,http://www.wikidata.org/entity/Q1135137,Corpus Christi College
http://www.wikidata.org/entity/Q1363160,http://www.wikidata.org/entity/Q1135137,Corpus Christi College
http://www.wikidata.org/entity/Q15130057,http://www.wikidata.org/entity/Q1135137,Corpus Christi College
http://www.wikidata.org/entity/Q4758945,http://www.wikidata.org/entity/Q1135137,Corpus Christi College
http://www.wikidata.org/entity/Q5082910,http://www.wikidata.org/entity/Q1135137,Corpus Christi College
http://www.wikidata.org/entity/Q93262374,http://www.wikidata.org/entity/Q1135137,Corpus Christi College
http://www.wikidata.org/entity/Q7358676,http://www.wikidata.org/entity/Q1135137,Corpus Christi College
http://www.wikidata.org/entity/Q11451016,http://www.wikidata.org/entity/Q11357812,Kuwana High School
http://www.wikidata.org/entity/Q95795010,http://www.wikidata.org/entity/Q1135990,École nationale supérieure des arts décoratifs
http://www.wikidata.org/entity/Q11549412,http://www.wikidata.org/entity/Q1136138,Osaka Kyoiku University
http://www.wikidata.org/entity/Q100256344,http://www.wikidata.org/entity/Q1137665,Ghent University
http://www.wikidata.org/entity/Q1066666,http://www.wikidata.org/entity/Q1137665,Ghent University
http://www.wikidata.org/entity/Q15411450,http://www.wikidata.org/entity/Q1137665,Ghent University
http://www.wikidata.org/entity/Q18115768,http://www.wikidata.org/entity/Q1137665,Ghent University
http://www.wikidata.org/entity/Q2663136,http://www.wikidata.org/entity/Q1137665,Ghent University
http://www.wikidata.org/entity/Q1380415,http://www.wikidata.org/entity/Q1137665,Ghent University
http://www.wikidata.org/entity/Q38639227,http://www.wikidata.org/entity/Q1137665,Ghent University
http://www.wikidata.org/entity/Q352619,http://www.wikidata.org/entity/Q1137665,Ghent University
http://www.wikidata.org/entity/Q55056500,http://www.wikidata.org/entity/Q1137665,Ghent University
http://www.wikidata.org/entity/Q60676961,http://www.wikidata.org/entity/Q1137665,Ghent University
http://www.wikidata.org/entity/Q1183716,http://www.wikidata.org/entity/Q11378053,Sendai Ikuei Gakuen Senior High School
http://www.wikidata.org/entity/Q1232391,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q135976000,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q107474304,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q125567081,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q1754118,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q24351526,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q15071929,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q15071264,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q17617360,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q28487632,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q47004157,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q4502217,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q4455332,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q4070220,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q52237828,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q97180927,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q3607703,http://www.wikidata.org/entity/Q1138080,Coventry University
http://www.wikidata.org/entity/Q55620813,http://www.wikidata.org/entity/Q1140013,Special School of Architecture
http://www.wikidata.org/entity/Q932402,http://www.wikidata.org/entity/Q1140013,Special School of Architecture
http://www.wikidata.org/entity/Q115684496,http://www.wikidata.org/entity/Q1140241,State University of New York
http://www.wikidata.org/entity/Q4727229,http://www.wikidata.org/entity/Q1140241,State University of New York
http://www.wikidata.org/entity/Q60195280,http://www.wikidata.org/entity/Q1140241,State University of New York
http://www.wikidata.org/entity/Q17403862,http://www.wikidata.org/entity/Q1140542,Mount Holyoke College
http://www.wikidata.org/entity/Q56501460,http://www.wikidata.org/entity/Q1140542,Mount Holyoke College
http://www.wikidata.org/entity/Q6759293,http://www.wikidata.org/entity/Q1140542,Mount Holyoke College
http://www.wikidata.org/entity/Q99577921,http://www.wikidata.org/entity/Q1140542,Mount Holyoke College
http://www.wikidata.org/entity/Q16980806,http://www.wikidata.org/entity/Q1140775,Reed College
http://www.wikidata.org/entity/Q27925374,http://www.wikidata.org/entity/Q1141586,University Lille-III
http://www.wikidata.org/entity/Q55625833,http://www.wikidata.org/entity/Q1141586,University Lille-III
http://www.wikidata.org/entity/Q83693396,http://www.wikidata.org/entity/Q1141586,University Lille-III
http://www.wikidata.org/entity/Q119763153,http://www.wikidata.org/entity/Q1141728,International Christian University
http://www.wikidata.org/entity/Q18817713,http://www.wikidata.org/entity/Q1141728,International Christian University
http://www.wikidata.org/entity/Q11383046,http://www.wikidata.org/entity/Q1142082,Osaka University of Foreign Studies
http://www.wikidata.org/entity/Q108777250,http://www.wikidata.org/entity/Q1142917,Kokushikan University
http://www.wikidata.org/entity/Q4194733,http://www.wikidata.org/entity/Q1142924,Universiti Malaya
http://www.wikidata.org/entity/Q7788347,http://www.wikidata.org/entity/Q114306,Wellington College
http://www.wikidata.org/entity/Q125723948,http://www.wikidata.org/entity/Q1143235,Rikkyo University
http://www.wikidata.org/entity/Q20042243,http://www.wikidata.org/entity/Q1143235,Rikkyo University
http://www.wikidata.org/entity/Q15994259,http://www.wikidata.org/entity/Q1143281,Rugby School
http://www.wikidata.org/entity/Q327789,http://www.wikidata.org/entity/Q1143281,Rugby School
