person_uri,person_label
http://www.wikidata.org/entity/Q106080751,Ora Negbi
http://www.wikidata.org/entity/Q106085948,Anna Gasser
http://www.wikidata.org/entity/Q106086188,Regina Hanslmayr
http://www.wikidata.org/entity/Q106086494,Barbara Czurda-Ruth
http://www.wikidata.org/entity/Q106089570,Inga Ullén
http://www.wikidata.org/entity/Q106111485,Gilbert Goudie
http://www.wikidata.org/entity/Q106111840,Richard Blurton
http://www.wikidata.org/entity/Q106117637,Francisco de Aparicio
http://www.wikidata.org/entity/Q106128,Ernst Pfuhl
http://www.wikidata.org/entity/Q106138244,Henry Chapman
http://www.wikidata.org/entity/Q106138755,David Christison
http://www.wikidata.org/entity/Q106155254,Marek Olędzki
http://www.wikidata.org/entity/Q106164251,Maria Deka
http://www.wikidata.org/entity/Q106170163,Giuseppina Pisani Sartorio
http://www.wikidata.org/entity/Q106190843,Li Min
http://www.wikidata.org/entity/Q106196590,Jean Hiernaux
http://www.wikidata.org/entity/Q106223997,Jean-Paul Petit
http://www.wikidata.org/entity/Q106224927,Henryk Mamzer
http://www.wikidata.org/entity/Q1062303,Ezzat Negahban
http://www.wikidata.org/entity/Q106253637,María del Carmen Berrocal
http://www.wikidata.org/entity/Q106255291,Jiří Vávra
http://www.wikidata.org/entity/Q106259135,Gertrud J. M. van Loon
http://www.wikidata.org/entity/Q106271924,Luis Jiménez de la Llave
http://www.wikidata.org/entity/Q106288110,Bert de Vries
http://www.wikidata.org/entity/Q106288856,Daniele Morandi Bonacossi
http://www.wikidata.org/entity/Q106288875,Francisca Pordomingo Pardo
http://www.wikidata.org/entity/Q106288953,Alexander Constantine Sarantis
http://www.wikidata.org/entity/Q106289263,Artur Obłuski
http://www.wikidata.org/entity/Q106291689,María Delia Arena
http://www.wikidata.org/entity/Q106311461,Marzia Piccininno
http://www.wikidata.org/entity/Q106314783,Elke Kaiser
http://www.wikidata.org/entity/Q106317346,Geoffrey W. Dimbleby
http://www.wikidata.org/entity/Q106317741,Miguel Martínez Andreu
http://www.wikidata.org/entity/Q106322821,Roelof Goris
http://www.wikidata.org/entity/Q1063371,Karel Absolon
http://www.wikidata.org/entity/Q106351558,Robert Schick
http://www.wikidata.org/entity/Q1063531,Charles Alfred Stothard
http://www.wikidata.org/entity/Q106354204,Anne Haour
http://www.wikidata.org/entity/Q106358999,María José Madrid Balanza
http://www.wikidata.org/entity/Q106362133,Samir Aounallah
http://www.wikidata.org/entity/Q106368902,Javier García del Toro
http://www.wikidata.org/entity/Q106370030,P. A. J. Attema
http://www.wikidata.org/entity/Q106370881,Čeněk Langer
http://www.wikidata.org/entity/Q1063723,Charles Ernest Beulé
http://www.wikidata.org/entity/Q106375119,Antonio Sacco
http://www.wikidata.org/entity/Q106377117,Diego Ortiz Martínez
http://www.wikidata.org/entity/Q106378503,Federico Santaella Pascual
http://www.wikidata.org/entity/Q106411344,Piera Bocci Pacini
http://www.wikidata.org/entity/Q1064164,Charles Dubois
http://www.wikidata.org/entity/Q1064241,"Charles Farwell Edson, Jr."
http://www.wikidata.org/entity/Q1064243,Charles Edward Borden
http://www.wikidata.org/entity/Q106427266,Cristina Godoy Fernández
http://www.wikidata.org/entity/Q106427401,Paul Asenbaum
http://www.wikidata.org/entity/Q1064352,Charles Fellows
http://www.wikidata.org/entity/Q1064466,Oscar Almgren
http://www.wikidata.org/entity/Q106447695,Bogusław Chorąży
http://www.wikidata.org/entity/Q106453422,Fabrizio Vistoli
http://www.wikidata.org/entity/Q106454195,Michał Żmigrodzki
http://www.wikidata.org/entity/Q106464132,Francesca Ghedini
http://www.wikidata.org/entity/Q106464628,Rolf Winkes
http://www.wikidata.org/entity/Q106465621,Ahmad Nabi Khan
http://www.wikidata.org/entity/Q106469114,Genzo Toba
http://www.wikidata.org/entity/Q106472396,Donald Henson
http://www.wikidata.org/entity/Q106474458,Toni Marie Cross
http://www.wikidata.org/entity/Q106476877,Giuseppina Capriotti Vittozzi
http://www.wikidata.org/entity/Q106492795,Farhad Guliyev
http://www.wikidata.org/entity/Q106492825,Yoshihiro Nishiaki
http://www.wikidata.org/entity/Q106497991,Michael James Mehlman
http://www.wikidata.org/entity/Q106498027,Ivan Levytskyi
http://www.wikidata.org/entity/Q106509092,Anna Maria Reggiani
http://www.wikidata.org/entity/Q106511377,Nelly M. Robles García
http://www.wikidata.org/entity/Q106514229,John Lloyd
http://www.wikidata.org/entity/Q106523256,Mindaugas Bertasius
http://www.wikidata.org/entity/Q106528002,M. Anne Katzenberg
http://www.wikidata.org/entity/Q106528186,Anna Santucci
http://www.wikidata.org/entity/Q10653802,Margaret Thompson
http://www.wikidata.org/entity/Q106541132,Josep Anton Remolà Vallverdú
http://www.wikidata.org/entity/Q106543006,Marcello Rotili
http://www.wikidata.org/entity/Q106545797,Fernand Crooÿ
http://www.wikidata.org/entity/Q106561656,Mark Henderson Munn
http://www.wikidata.org/entity/Q106564002,Lidia Nélida Baldini
http://www.wikidata.org/entity/Q106570114,Shimon Dar
http://www.wikidata.org/entity/Q106574313,Antonia Rizzo
http://www.wikidata.org/entity/Q106576286,Mariusz Mierzwiński
http://www.wikidata.org/entity/Q106576762,Merrick Posnansky
http://www.wikidata.org/entity/Q106580833,André Buisson
http://www.wikidata.org/entity/Q106586089,Mark Pollard
http://www.wikidata.org/entity/Q106599362,Kim J. Hartswick
http://www.wikidata.org/entity/Q106611470,Elemér Károly Lovas
http://www.wikidata.org/entity/Q106612168,Dolores Echaide
http://www.wikidata.org/entity/Q106612247,María Josefa Jiménez Cisneros
http://www.wikidata.org/entity/Q106612256,Celia Topp
http://www.wikidata.org/entity/Q106612675,Mercedes Vegas
http://www.wikidata.org/entity/Q106614523,Eugenia Equini Schneider
http://www.wikidata.org/entity/Q106618511,J. Wilson Myers
http://www.wikidata.org/entity/Q106618690,Cecilia Ricci
http://www.wikidata.org/entity/Q106618713,Ekaterina Nechaeva
http://www.wikidata.org/entity/Q106618752,Elisa Bonacini
http://www.wikidata.org/entity/Q106619125,Doreen Canaday Spitzer
http://www.wikidata.org/entity/Q106619152,Gabriella Capecchi
http://www.wikidata.org/entity/Q106620732,Federico Cantini
http://www.wikidata.org/entity/Q106622582,Evandro Baldini
http://www.wikidata.org/entity/Q106622679,Mario Bizzarri
http://www.wikidata.org/entity/Q106626745,Francesco Fornari
http://www.wikidata.org/entity/Q106626928,Edilberto Formigli
http://www.wikidata.org/entity/Q106628960,Raffaele Del Rosso
http://www.wikidata.org/entity/Q106631173,Marie-Louise Winbladh
http://www.wikidata.org/entity/Q106632425,Paola Baldassarri
http://www.wikidata.org/entity/Q106632555,Gian Giacomo Porro
http://www.wikidata.org/entity/Q106632659,Emilia Zalapy
http://www.wikidata.org/entity/Q106632717,Concetta Campanile
http://www.wikidata.org/entity/Q106632730,Vittorio Vitale
http://www.wikidata.org/entity/Q106632740,Giacomo Guidi
http://www.wikidata.org/entity/Q106634621,Franca Parise Badoni
http://www.wikidata.org/entity/Q106634726,Felice Gino Lo Porto
http://www.wikidata.org/entity/Q106634892,Francis Buckley
http://www.wikidata.org/entity/Q106635103,Karen Nielsen
http://www.wikidata.org/entity/Q106635203,Alfred Heneage Cocks
http://www.wikidata.org/entity/Q106635270,Antonio Cattaneo
http://www.wikidata.org/entity/Q106635293,Gina Reggiani
http://www.wikidata.org/entity/Q106635303,Maria Caianiello
http://www.wikidata.org/entity/Q106635539,Isaac Chalkley Gould
http://www.wikidata.org/entity/Q106635630,Domenico Zancani
http://www.wikidata.org/entity/Q106637240,Anna Paoletti
http://www.wikidata.org/entity/Q106637255,Goffredo Ricci
http://www.wikidata.org/entity/Q106637430,Maria Camaggio
http://www.wikidata.org/entity/Q106638922,Alfredo De Agostino
http://www.wikidata.org/entity/Q106638929,Luigi Morricone
http://www.wikidata.org/entity/Q106639631,Anton Luigi Pietrogrande
http://www.wikidata.org/entity/Q106640062,Fanny Finzi
http://www.wikidata.org/entity/Q106640107,Raffaele Umberto Inglieri
http://www.wikidata.org/entity/Q106640859,Vera Campelli
http://www.wikidata.org/entity/Q106640962,Nina Sardo
http://www.wikidata.org/entity/Q106640976,Caterina Caprino
http://www.wikidata.org/entity/Q106640984,Maria Sestieri Bertarelli
http://www.wikidata.org/entity/Q106641019,Maria Luisa Marella
http://www.wikidata.org/entity/Q106641224,Nora Tosti
http://www.wikidata.org/entity/Q106641286,Pietro Griffo
http://www.wikidata.org/entity/Q106641303,Fidelia Fedele
http://www.wikidata.org/entity/Q106641400,Giuseppe Giaccone
http://www.wikidata.org/entity/Q106641421,Elena Zevi
http://www.wikidata.org/entity/Q106641439,Maria Carmenta De Viscovi
http://www.wikidata.org/entity/Q106643644,Franco Grassi
http://www.wikidata.org/entity/Q106643800,Maria Santangelo
http://www.wikidata.org/entity/Q106643924,Giovanni Molteni
http://www.wikidata.org/entity/Q106649477,Daphne Nikolopoulos
http://www.wikidata.org/entity/Q106658022,David Munuera Navarro
http://www.wikidata.org/entity/Q106661102,Giuliana Riccioni
http://www.wikidata.org/entity/Q1066666,Charles Étienne Brasseur de Bourbourg
http://www.wikidata.org/entity/Q106670795,Carlos J. Gradin
http://www.wikidata.org/entity/Q106673969,John Jeffrey Waddell
http://www.wikidata.org/entity/Q106674070,George Payne
http://www.wikidata.org/entity/Q106674473,José Antonio Martínez López
http://www.wikidata.org/entity/Q106675722,Carla Sfameni
http://www.wikidata.org/entity/Q106675744,Roberto Petriaggi
http://www.wikidata.org/entity/Q106675973,Marcella Barra Bagnasco
http://www.wikidata.org/entity/Q106676552,Daria De Bernardi Ferrero
http://www.wikidata.org/entity/Q106678451,Frederick Vincent Knapp
http://www.wikidata.org/entity/Q106680367,Sabine Gerloff
http://www.wikidata.org/entity/Q106681587,Nancy Piercy Fox
http://www.wikidata.org/entity/Q106684046,Francesco Paolo Maulucci Vivolo
http://www.wikidata.org/entity/Q106686614,Claude de Monti de Rezé
http://www.wikidata.org/entity/Q106686634,Cornelia Gaskins Harcum
http://www.wikidata.org/entity/Q106691661,Giovanna Bermond Montanari
http://www.wikidata.org/entity/Q106693013,Ferdinand Baudry
http://www.wikidata.org/entity/Q106695219,Elisa Lissi-Caronna
http://www.wikidata.org/entity/Q1066991,Paolo Matthiae
http://www.wikidata.org/entity/Q106703400,Marian Kwapinski
http://www.wikidata.org/entity/Q106704001,Liliana Costamagna
http://www.wikidata.org/entity/Q106705857,Fred M. Reinman
http://www.wikidata.org/entity/Q106712905,Henryk Paner
http://www.wikidata.org/entity/Q106714587,Mogens Schou Jørgensen
http://www.wikidata.org/entity/Q106715372,Henrietta Lawes
http://www.wikidata.org/entity/Q1067188,Charlotte Fränkel
http://www.wikidata.org/entity/Q106725,Helmut Ottenjann
http://www.wikidata.org/entity/Q106727772,Maria Antonietta Rizzo
http://www.wikidata.org/entity/Q106728052,Alfonso Forgione
http://www.wikidata.org/entity/Q106728158,Maria Cristina Gualandi Genito
http://www.wikidata.org/entity/Q106728233,Giorgio Gualandi
http://www.wikidata.org/entity/Q106728343,Daniela Scagliarini Corlàita
http://www.wikidata.org/entity/Q106730,Hajo Hayen
http://www.wikidata.org/entity/Q106742692,William D. Lipe
http://www.wikidata.org/entity/Q106755673,Larry V. Benson
http://www.wikidata.org/entity/Q106766095,Walter Frenzel
http://www.wikidata.org/entity/Q106766425,Jacques-Ludomir Combes
http://www.wikidata.org/entity/Q106766499,Tariel Chubinishvili
http://www.wikidata.org/entity/Q106768098,Mercedes Cano Herrera
http://www.wikidata.org/entity/Q106768361,Henry Charles Lee
http://www.wikidata.org/entity/Q106772821,Yigal Levin
http://www.wikidata.org/entity/Q106787126,María Esther Albeck
http://www.wikidata.org/entity/Q106816007,Caro O. Minasian
http://www.wikidata.org/entity/Q106818934,Ewa Trawicka
http://www.wikidata.org/entity/Q106820020,Elena Ghisellini
http://www.wikidata.org/entity/Q106821870,Stefania Adamo Muscettola
http://www.wikidata.org/entity/Q106835119,Ernesto De Miro
http://www.wikidata.org/entity/Q106835325,Maria Rosaria La Lomia
http://www.wikidata.org/entity/Q106835371,Luigi Rocchetti
http://www.wikidata.org/entity/Q106835443,Laura Fabbrini
http://www.wikidata.org/entity/Q106835510,Giovanni Scichilone
http://www.wikidata.org/entity/Q106835535,Gabriella D'Henry
http://www.wikidata.org/entity/Q106839980,Paolo Emilio Pecorella
http://www.wikidata.org/entity/Q106840040,Elda Joly
http://www.wikidata.org/entity/Q106840512,Elena Tomasello
http://www.wikidata.org/entity/Q106840540,Francesco Nicosia
http://www.wikidata.org/entity/Q106840626,Maria Luisa Veloccia
http://www.wikidata.org/entity/Q106840652,Maria Bollini
http://www.wikidata.org/entity/Q106840717,Elena Lattanzi
http://www.wikidata.org/entity/Q106841177,Yana Tchekhanovets
http://www.wikidata.org/entity/Q106842127,Anna Gallina Zevi
http://www.wikidata.org/entity/Q106846119,Rita Virzì Hägglund
http://www.wikidata.org/entity/Q106846643,Emma Meola
http://www.wikidata.org/entity/Q106847180,Vincenzo La Rosa
http://www.wikidata.org/entity/Q106847317,Luciana Menna
http://www.wikidata.org/entity/Q106847343,Aldo Messina
http://www.wikidata.org/entity/Q106847367,Ettore M. De Juliis
http://www.wikidata.org/entity/Q106847399,Clotilde Messina
http://www.wikidata.org/entity/Q106847578,Franca Palazzini
http://www.wikidata.org/entity/Q106847597,Luigi Donati
http://www.wikidata.org/entity/Q106847645,Simonetta Angiolillo
http://www.wikidata.org/entity/Q106847693,Rosalia Camerata Scovazzo
http://www.wikidata.org/entity/Q106848723,Francesco Tomasello
http://www.wikidata.org/entity/Q106848903,Maria Grazia Picozzi
http://www.wikidata.org/entity/Q106848928,Oscar Belvedere
http://www.wikidata.org/entity/Q106849604,Dimitris Athanasoulis
http://www.wikidata.org/entity/Q106873145,Domenico Faccenna
http://www.wikidata.org/entity/Q106876243,José María Caminoa
http://www.wikidata.org/entity/Q106883,Hans Jürgen Eggers
http://www.wikidata.org/entity/Q106886149,Dmitrij Sergeevic Raevskij
http://www.wikidata.org/entity/Q106898,Georg von Brauchitsch
http://www.wikidata.org/entity/Q106900,Gustav Adolf Gerhard
http://www.wikidata.org/entity/Q106908,August Frickenhaus
http://www.wikidata.org/entity/Q106913,Georg Kawerau
http://www.wikidata.org/entity/Q106917858,Marek Konopka
http://www.wikidata.org/entity/Q1069362,James Mellaart
http://www.wikidata.org/entity/Q106942183,James David Muhly
http://www.wikidata.org/entity/Q106949049,Donatella Nuzzo
http://www.wikidata.org/entity/Q106951887,Valeria Beolchini
http://www.wikidata.org/entity/Q106976526,Julián Sanz Martínez
http://www.wikidata.org/entity/Q106982006,Annunziata Berrino
http://www.wikidata.org/entity/Q106983538,Dalibor Všianský
http://www.wikidata.org/entity/Q106986671,Dimitrie Butculescu
http://www.wikidata.org/entity/Q106989906,Lars Kolmodin
http://www.wikidata.org/entity/Q106990968,France-Line Genêts
http://www.wikidata.org/entity/Q107008101,Ryszard Głowacz
http://www.wikidata.org/entity/Q107008901,George Dowker
http://www.wikidata.org/entity/Q107026,Rudolf Naumann
http://www.wikidata.org/entity/Q107030341,Antoine Desforges
http://www.wikidata.org/entity/Q107036670,Yariv Shapira
http://www.wikidata.org/entity/Q107044403,Phil C Orr
http://www.wikidata.org/entity/Q107044773,Jerzy Garus
http://www.wikidata.org/entity/Q107060083,Susan Heuck Allen
http://www.wikidata.org/entity/Q10707034,Naďa Profantová
http://www.wikidata.org/entity/Q1070717,Chester Gorman
http://www.wikidata.org/entity/Q107074576,Giuseppe Roma
http://www.wikidata.org/entity/Q107094502,William Archibald Scott Robertson
http://www.wikidata.org/entity/Q107096188,Steven Blake Shubert
http://www.wikidata.org/entity/Q107109204,Maria Concetta Parello
http://www.wikidata.org/entity/Q107112114,Howard Laurence Adelson
http://www.wikidata.org/entity/Q107112126,Santi Luigi Agnello
http://www.wikidata.org/entity/Q107112216,Sara Bavousett Aleshire
http://www.wikidata.org/entity/Q107112265,Filippo Carinci
http://www.wikidata.org/entity/Q107112365,Christian Zindel
http://www.wikidata.org/entity/Q107112621,Muhsin Yenim
http://www.wikidata.org/entity/Q107112873,Jerzy Wielowiejski
http://www.wikidata.org/entity/Q107112891,Orell Witthuhn
http://www.wikidata.org/entity/Q107113046,Ute Wartenberg-Kagan
http://www.wikidata.org/entity/Q107113096,Giuseppe Voza
http://www.wikidata.org/entity/Q107113118,Ottavia Voza
http://www.wikidata.org/entity/Q107113505,Ioulia Vokotopoulou
http://www.wikidata.org/entity/Q107113587,Emma Vitale
http://www.wikidata.org/entity/Q107133127,Katsuhiko Ohnuma
http://www.wikidata.org/entity/Q107164307,Rudolf Glaser
http://www.wikidata.org/entity/Q107164578,Arndt von Haller
http://www.wikidata.org/entity/Q107164733,Waldemar Heym
http://www.wikidata.org/entity/Q107165783,Heinrich Richter
http://www.wikidata.org/entity/Q107166322,Carl Umbreit
http://www.wikidata.org/entity/Q107166455,Georg Wilke
http://www.wikidata.org/entity/Q107169983,Carlo Bergmann
http://www.wikidata.org/entity/Q107185282,Orlando Cerasuolo
http://www.wikidata.org/entity/Q107187,Ernst Wilhelm Heine
http://www.wikidata.org/entity/Q107192293,Monica Baldassarri
http://www.wikidata.org/entity/Q107196,Karl Friedrich Wilhelm Braun
http://www.wikidata.org/entity/Q107196635,Elizabeth Bloch-Smith
http://www.wikidata.org/entity/Q107214670,Jacques Allain
http://www.wikidata.org/entity/Q107243092,Maurizio Michelucci
http://www.wikidata.org/entity/Q107243169,Giuseppina Barone
http://www.wikidata.org/entity/Q107243234,Donatella Novellone
http://www.wikidata.org/entity/Q107243310,Anna Rastrelli
http://www.wikidata.org/entity/Q107243397,Luigi Tondo
http://www.wikidata.org/entity/Q107243512,Gianpaolo Ciongoli
http://www.wikidata.org/entity/Q107243755,Maddalena Andreussi
http://www.wikidata.org/entity/Q107251479,Arturo Stenico
http://www.wikidata.org/entity/Q107256052,Thomas Ganschow
http://www.wikidata.org/entity/Q107263117,Johan Hegardt
http://www.wikidata.org/entity/Q107270993,Margarita Deyanova-Vaklinova
http://www.wikidata.org/entity/Q107280426,Franco Cambi
http://www.wikidata.org/entity/Q107284552,Dimitris Plantzos
http://www.wikidata.org/entity/Q107285126,Sylvain Aumard
http://www.wikidata.org/entity/Q107285959,Borislav Jovanović
