"archaeologist","gender","birthDate","archaeologistLabel","genderLabel"
"http://www.wikidata.org/entity/Q104246","http://www.wikidata.org/entity/Q6581097","1939","Jan Lichardus","male"
"http://www.wikidata.org/entity/Q104258","http://www.wikidata.org/entity/Q6581097","1936","Dieter Arnold","male"
"http://www.wikidata.org/entity/Q1043190","http://www.wikidata.org/entity/Q6581097","1813","Carlos Ribeiro","male"
"http://www.wikidata.org/entity/Q104327","http://www.wikidata.org/entity/Q6581097","1858","Otto Rossbach","male"
"http://www.wikidata.org/entity/Q104371594","http://www.wikidata.org/entity/Q6581097","1810","Jean Cayon","male"
"http://www.wikidata.org/entity/Q104377094","http://www.wikidata.org/entity/Q6581072","1968","Francesca Paola Massara","female"
"http://www.wikidata.org/entity/Q104380","http://www.wikidata.org/entity/Q6581097","1937","Prince Otto of Hesse and by Rhine","male"
"http://www.wikidata.org/entity/Q104385112","http://www.wikidata.org/entity/Q6581097","1875","Edoardo Gatti","male"
"http://www.wikidata.org/entity/Q104388801","http://www.wikidata.org/entity/Q6581097","1815","Julius Benjamin Sorterup","male"
"http://www.wikidata.org/entity/Q104399","http://www.wikidata.org/entity/Q6581097","1912","Bernard V. Bothmer","male"
"http://www.wikidata.org/entity/Q104414525","http://www.wikidata.org/entity/Q6581097","1907","Ernesto Vergara Caffarelli","male"
"http://www.wikidata.org/entity/Q104414581","http://www.wikidata.org/entity/Q6581097","1937","Gérard Réveillac","male"
"http://www.wikidata.org/entity/Q104417340","http://www.wikidata.org/entity/Q6581097","1949","Mustafa Büyükkolancı","male"
"http://www.wikidata.org/entity/Q104417377","http://www.wikidata.org/entity/Q6581072","1966","Elisabeth Rathmayr","female"
"http://www.wikidata.org/entity/Q104417523","http://www.wikidata.org/entity/Q6581097","1944","Recep Meriç","male"
"http://www.wikidata.org/entity/Q104417668","http://www.wikidata.org/entity/Q6581072","1962","Şule Pfeiffer-Taş","female"
"http://www.wikidata.org/entity/Q104422755","http://www.wikidata.org/entity/Q6581097","1986","Ihar Mahalinski","male"
"http://www.wikidata.org/entity/Q104433978","http://www.wikidata.org/entity/Q6581097","1955","Alan Mayne","male"
"http://www.wikidata.org/entity/Q104433991","http://www.wikidata.org/entity/Q6581097","1840","William Copley Winslow","male"
"http://www.wikidata.org/entity/Q104438596","http://www.wikidata.org/entity/Q6581097","1927","Jean Schaub","male"
"http://www.wikidata.org/entity/Q104440","http://www.wikidata.org/entity/Q6581097","1918","Vladimir Milojčić","male"
"http://www.wikidata.org/entity/Q104447003","http://www.wikidata.org/entity/Q6581097","1978","Matthieu Thivet","male"
"http://www.wikidata.org/entity/Q104447446","http://www.wikidata.org/entity/Q6581097","1964","Philippe Gruat","male"
"http://www.wikidata.org/entity/Q104447487","http://www.wikidata.org/entity/Q6581072","1988","Rebecca Perruche","female"
"http://www.wikidata.org/entity/Q104450704","http://www.wikidata.org/entity/Q6581097","1786","Carmelo La Farina","male"
"http://www.wikidata.org/entity/Q104471394","http://www.wikidata.org/entity/Q6581072","1974","Amber M VanDerwarker","female"
"http://www.wikidata.org/entity/Q104518127","http://www.wikidata.org/entity/Q6581097","1805","Francesco Rocchi","male"
"http://www.wikidata.org/entity/Q104518189","http://www.wikidata.org/entity/Q6581097","1892","Wanli Chen","male"
"http://www.wikidata.org/entity/Q104518675","http://www.wikidata.org/entity/Q6581072","1970","Manon Savard","female"
"http://www.wikidata.org/entity/Q104521818","http://www.wikidata.org/entity/Q6581097","1957","Claude Dubois","male"
"http://www.wikidata.org/entity/Q104523160","http://www.wikidata.org/entity/Q6581097","1958","Olexandr Yanevich","male"
"http://www.wikidata.org/entity/Q104535229","http://www.wikidata.org/entity/Q6581072","1950","Astrid Larcher","female"
"http://www.wikidata.org/entity/Q104539772","http://www.wikidata.org/entity/Q6581097","1866","Sōzaburō Yagi","male"
"http://www.wikidata.org/entity/Q104549314","http://www.wikidata.org/entity/Q6581097","1976","Jon Albers","male"
"http://www.wikidata.org/entity/Q104583039","http://www.wikidata.org/entity/Q6581072","1952","Maria Letizia Putti","female"
"http://www.wikidata.org/entity/Q104597861","http://www.wikidata.org/entity/Q6581097","1961","Jerzy Brzozowski","male"
"http://www.wikidata.org/entity/Q104607052","http://www.wikidata.org/entity/Q6581097","1985","Viktar Charauko","male"
"http://www.wikidata.org/entity/Q1046137","http://www.wikidata.org/entity/Q6581097","1848","Nikolay Veselovsky","male"
"http://www.wikidata.org/entity/Q104617767","http://www.wikidata.org/entity/Q6581097","1983","Derek Pitman","male"
"http://www.wikidata.org/entity/Q104623016","http://www.wikidata.org/entity/Q6581097","1978","John Giblin","male"
"http://www.wikidata.org/entity/Q104631623","http://www.wikidata.org/entity/Q6581097","1951","John Chapman","male"
"http://www.wikidata.org/entity/Q104637857","http://www.wikidata.org/entity/Q6581097","1942","Giovanni Leonardi","male"
"http://www.wikidata.org/entity/Q104642733","http://www.wikidata.org/entity/Q6581097","1986","Lawrence Shaw","male"
"http://www.wikidata.org/entity/Q104660806","http://www.wikidata.org/entity/Q6581072","1930","Enrica Pozzi","female"
"http://www.wikidata.org/entity/Q104660812","http://www.wikidata.org/entity/Q6581097","1942","Paolo Peduto","male"
"http://www.wikidata.org/entity/Q104660828","http://www.wikidata.org/entity/Q6581097","1924","Renato Perini","male"
"http://www.wikidata.org/entity/Q104668678","http://www.wikidata.org/entity/Q6581097","1965","Juantxo Agirre Mauleon","male"
"http://www.wikidata.org/entity/Q104670248","http://www.wikidata.org/entity/Q6581072","1961","Alessandra Molinari","female"
"http://www.wikidata.org/entity/Q104672563","http://www.wikidata.org/entity/Q6581097","1980","Jan Košťál","male"
"http://www.wikidata.org/entity/Q104673352","http://www.wikidata.org/entity/Q6581097","1978","Miguel Ángel Zubimendi","male"
"http://www.wikidata.org/entity/Q104676326","http://www.wikidata.org/entity/Q6581097","1859","James Rignall Wheeler","male"
"http://www.wikidata.org/entity/Q104698681","http://www.wikidata.org/entity/Q6581097","1958","Bruno Overlaet","male"
"http://www.wikidata.org/entity/Q104708150","http://www.wikidata.org/entity/Q6581097","1907","Wassili Ponomarjow","male"
"http://www.wikidata.org/entity/Q104713175","http://www.wikidata.org/entity/Q6581097","1930","René Sanquer","male"
"http://www.wikidata.org/entity/Q104713861","http://www.wikidata.org/entity/Q6581072","1942","Roberta Budriesi","female"
"http://www.wikidata.org/entity/Q104713870","http://www.wikidata.org/entity/Q6581097","1957","Ali Hamlaoui","male"
"http://www.wikidata.org/entity/Q104713897","http://www.wikidata.org/entity/Q6581097","1913","Alessandro Prosdocimi","male"
"http://www.wikidata.org/entity/Q104728","http://www.wikidata.org/entity/Q6581097","1857","Joseph Braun","male"
"http://www.wikidata.org/entity/Q104728638","http://www.wikidata.org/entity/Q6581072","1973","Séverine Laliberté","female"
"http://www.wikidata.org/entity/Q104731100","http://www.wikidata.org/entity/Q6581097","1874","Francesco Samarelli","male"
"http://www.wikidata.org/entity/Q104761727","http://www.wikidata.org/entity/Q6581097","1930","Bogdan Rutkowski","male"
"http://www.wikidata.org/entity/Q104761813","http://www.wikidata.org/entity/Q6581097","1931","Tadeusz Wislanski","male"
"http://www.wikidata.org/entity/Q104763996","http://www.wikidata.org/entity/Q6581097","1977","Lionel Marti","male"
"http://www.wikidata.org/entity/Q104767339","http://www.wikidata.org/entity/Q6581072","1982","Naoise Mac Sweeney","female"
"http://www.wikidata.org/entity/Q104770561","http://www.wikidata.org/entity/Q6581097","1840","Ludwig Benesch","male"
"http://www.wikidata.org/entity/Q104771879","http://www.wikidata.org/entity/Q6581097","1881","Félix Georges de Pachtère","male"
"http://www.wikidata.org/entity/Q104772404","http://www.wikidata.org/entity/Q6581097","1896","Samuel Ventura Solsona","male"
"http://www.wikidata.org/entity/Q104775956","http://www.wikidata.org/entity/Q6581072","1986","Zdeňka Urbanová","female"
"http://www.wikidata.org/entity/Q104776973","http://www.wikidata.org/entity/Q6581097","1852","Hristofor Kuciuk-Ioannesov","male"
"http://www.wikidata.org/entity/Q104776973","http://www.wikidata.org/entity/Q6581097","1852","Кучук-Иоаннесов, Христофор Иванович","male"
"http://www.wikidata.org/entity/Q104776973","http://www.wikidata.org/entity/Q6581097","1852","Hristofor Kuciuk-Ioannesov","male"
"http://www.wikidata.org/entity/Q104776973","http://www.wikidata.org/entity/Q6581097","1852","Hristofor Kuciuk-Ioannesov","male"
"http://www.wikidata.org/entity/Q104785208","http://www.wikidata.org/entity/Q6581097","1961","Kevin Butcher","male"
"http://www.wikidata.org/entity/Q104785942","http://www.wikidata.org/entity/Q6581097","1952","Akira Matsui","male"
"http://www.wikidata.org/entity/Q1047933","http://www.wikidata.org/entity/Q6581097","1897","Mikhail Evgenievich Masson","male"
"http://www.wikidata.org/entity/Q104796260","http://www.wikidata.org/entity/Q6581097","1848","Jeremiah Zimmerman","male"
"http://www.wikidata.org/entity/Q104797693","http://www.wikidata.org/entity/Q6581097","1904","Sebastián Jiménez Sánchez","male"
"http://www.wikidata.org/entity/Q104797766","http://www.wikidata.org/entity/Q6581097","1934","Eugenio García Sandoval","male"
"http://www.wikidata.org/entity/Q104797824","http://www.wikidata.org/entity/Q6581097","1942","Rafael Ramos Fernández","male"
"http://www.wikidata.org/entity/Q104798030","http://www.wikidata.org/entity/Q6581072","1965","Alessandra Bravi","female"
"http://www.wikidata.org/entity/Q104804799","http://www.wikidata.org/entity/Q6581097","1715","Carlo Trivulzio","male"
"http://www.wikidata.org/entity/Q104809046","http://www.wikidata.org/entity/Q6581097","1947","Richard Bryant","male"
"http://www.wikidata.org/entity/Q104814835","http://www.wikidata.org/entity/Q6581097","1861","Szczęsny Jastrzębowski","male"
"http://www.wikidata.org/entity/Q104814835","http://www.wikidata.org/entity/Q6581097","1867","Szczęsny Jastrzębowski","male"
"http://www.wikidata.org/entity/Q104814914","http://www.wikidata.org/entity/Q6581072","1951","Luisella Pejrani Baricco","female"
"http://www.wikidata.org/entity/Q104816485","http://www.wikidata.org/entity/Q6581097","1952","Taher Ghalia","male"
"http://www.wikidata.org/entity/Q104835786","http://www.wikidata.org/entity/Q6581097","1958","Oğuz Tekin","male"
"http://www.wikidata.org/entity/Q104840390","http://www.wikidata.org/entity/Q6581097","1925","Samuel F. de los Santos Gallego","male"
"http://www.wikidata.org/entity/Q104845641","http://www.wikidata.org/entity/Q6581072","1892","Hedwig Küthmann","female"
"http://www.wikidata.org/entity/Q104855919","http://www.wikidata.org/entity/Q6581097","1961","Philippe Jacques","male"
"http://www.wikidata.org/entity/Q104855995","http://www.wikidata.org/entity/Q6581097","1939","Stan Wood","male"
"http://www.wikidata.org/entity/Q104883987","http://www.wikidata.org/entity/Q6581097","1966","Jan Schuster","male"
"http://www.wikidata.org/entity/Q104887683","http://www.wikidata.org/entity/Q6581097","1850","Éleuthère Brassart","male"
"http://www.wikidata.org/entity/Q104901378","http://www.wikidata.org/entity/Q6581097","1789","Ange Thomas Zénon Pons","male"
"http://www.wikidata.org/entity/Q104904319","http://www.wikidata.org/entity/Q6581072","1942","Nancy C. Wilkie","female"
"http://www.wikidata.org/entity/Q104908202","http://www.wikidata.org/entity/Q6581097","1975","Yvan Pailler","male"
"http://www.wikidata.org/entity/Q104964","http://www.wikidata.org/entity/Q6581097","1878","Walter Riezler","male"
"http://www.wikidata.org/entity/Q105014783","http://www.wikidata.org/entity/Q6581097","1966","Stefano Anastasio","male"
"http://www.wikidata.org/entity/Q10501504","http://www.wikidata.org/entity/Q6581097","1909","Su Bingqi","male"
"http://www.wikidata.org/entity/Q105037705","http://www.wikidata.org/entity/Q6581097","1956","Jose Manuel Hidalgo Cunarro","male"
"http://www.wikidata.org/entity/Q105044447","http://www.wikidata.org/entity/Q6581097","1732","Louis Jacquet","male"
"http://www.wikidata.org/entity/Q105071778","http://www.wikidata.org/entity/Q6581072","1950","Agness Gidna","female"
"http://www.wikidata.org/entity/Q105079851","http://www.wikidata.org/entity/Q6581097","1978","Vadim Arutyunov","male"
"http://www.wikidata.org/entity/Q105080","http://www.wikidata.org/entity/Q6581097","1940","Wilhelm Bleicher","male"
"http://www.wikidata.org/entity/Q105085348","http://www.wikidata.org/entity/Q6581097","1726","Baldassare Ippoliti","male"
"http://www.wikidata.org/entity/Q105092583","http://www.wikidata.org/entity/Q6581097","1831","Michel Hilaire Clément-Janin","male"
"http://www.wikidata.org/entity/Q105097648","http://www.wikidata.org/entity/Q6581097","1947","Nicholas Bogdan","male"
"http://www.wikidata.org/entity/Q105098206","http://www.wikidata.org/entity/Q6581097","1923","Virgilio Catalano","male"
"http://www.wikidata.org/entity/Q105098383","http://www.wikidata.org/entity/Q6581097","1797","Francesco Di Toppo","male"
"http://www.wikidata.org/entity/Q105099770","http://www.wikidata.org/entity/Q6581097","1872","Theodore Woolsey Heermance","male"
"http://www.wikidata.org/entity/Q105099781","http://www.wikidata.org/entity/Q6581097","1897","Mark Reginald Hull","male"
"http://www.wikidata.org/entity/Q105109718","http://www.wikidata.org/entity/Q6581097","1955","Luís Raposo","male"
"http://www.wikidata.org/entity/Q105146436","http://www.wikidata.org/entity/Q6581097","1953","Oleksandr Dzyhovskyi","male"
"http://www.wikidata.org/entity/Q105155013","http://www.wikidata.org/entity/Q6581072","1950","Achillina Granata","female"
"http://www.wikidata.org/entity/Q105203","http://www.wikidata.org/entity/Q6581097","1879","Walther Gothan","male"
"http://www.wikidata.org/entity/Q105207251","http://www.wikidata.org/entity/Q6581072","1955","Cornelia Wieg","female"
"http://www.wikidata.org/entity/Q105207257","http://www.wikidata.org/entity/Q6581072","1849","Lady Eliza D'Oyly Burroughs","female"
"http://www.wikidata.org/entity/Q1052303","http://www.wikidata.org/entity/Q6581097","1859","Cecil Harcourt Smith","male"
"http://www.wikidata.org/entity/Q1052325","http://www.wikidata.org/entity/Q6581097","1878","Cecil Mallaby Firth","male"
"http://www.wikidata.org/entity/Q1052866","http://www.wikidata.org/entity/Q6581097","1902","Celeste Rinaldi","male"
"http://www.wikidata.org/entity/Q105299325","http://www.wikidata.org/entity/Q6581097","1968","Joel Thomas Walker","male"
"http://www.wikidata.org/entity/Q105300198","http://www.wikidata.org/entity/Q6581097","1932","Prudence Oliver Harper","male"
"http://www.wikidata.org/entity/Q105300198","http://www.wikidata.org/entity/Q6581072","1932","Prudence Oliver Harper","female"
"http://www.wikidata.org/entity/Q105327485","http://www.wikidata.org/entity/Q6581097","1947","Roland Besenval","male"
"http://www.wikidata.org/entity/Q105336472","http://www.wikidata.org/entity/Q6581072","1908","Anny de Pous","female"
"http://www.wikidata.org/entity/Q105336840","http://www.wikidata.org/entity/Q6581097","1930","Firouz Bagherzadeh","male"
"http://www.wikidata.org/entity/Q105338170","http://www.wikidata.org/entity/Q6581097","1941","Alessandro Bedini","male"
"http://www.wikidata.org/entity/Q1053783","http://www.wikidata.org/entity/Q6581097","1920","Richard J. C. Atkinson","male"
"http://www.wikidata.org/entity/Q105385397","http://www.wikidata.org/entity/Q6581072","1943","Janet Grossman Burnett","female"
"http://www.wikidata.org/entity/Q105396536","http://www.wikidata.org/entity/Q6581097","1742","Krzysztof Wiesiołowski","male"
"http://www.wikidata.org/entity/Q105405740","http://www.wikidata.org/entity/Q6581097","1953","Stephen Mrozowski","male"
"http://www.wikidata.org/entity/Q105405931","http://www.wikidata.org/entity/Q6581072","1964","Elizabeth DeMarrais","female"
"http://www.wikidata.org/entity/Q105406578","http://www.wikidata.org/entity/Q6581072","1946","Silvia Lusuardi Siena","female"
"http://www.wikidata.org/entity/Q105407532","http://www.wikidata.org/entity/Q6581072","1948","Carmen Fernández Ochoa","female"
